customer_id,prob,default
101398,0.50009,1
101399,0.50074,1
101400,0.51231,0
101401,0.51082,0
101402,0.5102,1
101403,0.50074,1
101404,0.50018,0
101405,0.50209,1
101406,0.5115,0
101407,0.5115,0
101408,0.50605,0
101409,0.51082,0
101410,0.50662,1
101411,0.5115,0
101412,0.50605,0
101413,0.50396,0
101414,0.50001,1
101415,0.51227,0
101416,0.50633,1
101417,0.50605,0
101418,0.5115,0
101419,0.5115,0
101420,0.50633,1
101421,0.50074,1
101422,0.51227,0
101423,0.50605,0
101424,0.50396,0
101425,0.50605,0
101426,0.5115,0
101427,0.5012,0
101428,0.5115,0
101429,0.5115,0
101430,0.50071,0
101431,0.51522,1
101432,0.5115,0
101433,0.50662,1
101434,0.5115,0
101435,0.51103,1
101436,0.5115,0
101437,0.5115,0
101438,0.5115,0
101439,0.50001,1
101440,0.5115,0
101441,0.50009,1
101442,0.5146,1
101443,0.50209,1
101444,0.50605,0
101445,0.51227,0
101446,0.50662,1
101447,0.51082,0
101448,0.5115,0
101449,0.51522,1
101450,0.51103,1
101451,0.51082,0
101452,0.50396,0
101453,0.50074,1
101454,0.50605,0
101455,0.5046,0
101456,0.51082,0
101457,0.51082,0
101458,0.5115,0
101459,0.50009,1
101460,0.5115,0
101461,0.5115,0
101462,0.50605,0
101463,0.51227,0
101464,0.5146,1
101465,0.5115,0
101466,0.51522,1
101467,0.50065,1
101468,0.51397,1
101469,0.51082,0
101470,0.50209,1
101471,0.5115,0
101472,0.51227,0
101473,0.5146,1
101474,0.50801,0
101475,0.5046,0
101476,0.50662,1
101477,0.51522,1
101478,0.5115,0
101479,0.51231,0
101480,0.50018,0
101481,0.50605,0
101482,0.5115,0
101483,0.5115,0
101484,0.51227,0
101485,0.5115,0
101486,0.5146,1
101487,0.5115,0
101488,0.51082,0
101489,0.5115,0
101490,0.50065,1
101491,0.50199,0
101492,0.5115,0
101493,0.50633,1
101494,0.5046,0
101495,0.50074,1
101496,0.51227,0
101497,0.50074,1
101498,0.50605,0
101499,0.50074,1
101500,0.50001,1
101501,0.50633,1
101502,0.5115,0
101503,0.5012,0
101504,0.5115,0
101505,0.50199,0
101506,0.50633,1
101507,0.50001,1
101508,0.50199,0
101509,0.5046,0
101510,0.5115,0
101511,0.5115,0
101512,0.50605,0
101513,0.5046,0
101514,0.51397,1
101515,0.50729,0
101516,0.51082,0
101517,0.51227,0
101518,0.50396,0
101519,0.50605,0
101520,0.51231,0
101521,0.5115,0
101522,0.50001,1
101523,0.50396,0
101524,0.5115,0
101525,0.50001,1
101526,0.5115,0
101527,0.51082,0
101528,0.50605,0
101529,0.50018,0
101530,0.5115,0
101531,0.50435,1
101532,0.50001,1
101533,0.50074,1
101534,0.50199,0
101535,0.50009,1
101536,0.51227,0
101537,0.5115,0
101538,0.50209,1
101539,0.5115,0
101540,0.50526,0
101541,0.50605,0
101542,0.50801,0
101543,0.50001,1
101544,0.5146,1
101545,0.50662,1
101546,0.51103,1
101547,0.51082,0
101548,0.5115,0
101549,0.5046,0
101550,0.51082,0
101551,0.50199,0
101552,0.50009,1
101553,0.50009,1
101554,0.50633,1
101555,0.50801,0
101556,0.50074,1
101557,0.50199,0
101558,0.50605,0
101559,0.51082,0
101560,0.50001,1
101561,0.51522,1
101562,0.50435,1
101563,0.5115,0
101564,0.50009,1
101565,0.50209,1
101566,0.51231,0
101567,0.5115,0
101568,0.50001,1
101569,0.5102,1
101570,0.50001,1
101571,0.50605,0
101572,0.50199,0
101573,0.50605,0
101574,0.51231,0
101575,0.51227,0
101576,0.51082,0
101577,0.50065,1
101578,0.50729,0
101579,0.5046,0
101580,0.50562,1
101581,0.50252,0
101582,0.50199,0
101583,0.50074,1
101584,0.5115,0
101585,0.51082,0
101586,0.51082,0
101587,0.50755,0
101588,0.50562,1
101589,0.50605,0
101590,0.50605,0
101591,0.5148,1
101592,0.50633,1
101593,0.50662,1
101594,0.51231,0
101595,0.5046,0
101596,0.50662,1
101597,0.50396,0
101598,0.50633,1
101599,0.50605,0
101600,0.50605,0
101601,0.50605,0
101602,0.5115,0
101603,0.5115,0
101604,0.52727,0
101605,0.50605,0
101606,0.5115,0
101607,0.50627,0
101608,0.50605,0
101609,0.51227,0
101610,0.50074,1
101611,0.5115,0
101612,0.50074,1
101613,0.51082,0
101614,0.50001,1
101615,0.5046,0
101616,0.5115,0
101617,0.51082,0
101618,0.50252,0
101619,0.50074,1
101620,0.51522,1
101621,0.50633,1
101622,0.51231,0
101623,0.50662,1
101624,0.50009,1
101625,0.50209,1
101626,0.50755,0
101627,0.51082,0
101628,0.50435,1
101629,0.51227,0
101630,0.51082,0
101631,0.50209,1
101632,0.5115,0
101633,0.50605,0
101634,0.50801,0
101635,0.50199,0
101636,0.50633,1
101637,0.5115,0
101638,0.51227,0
101639,0.50605,0
101640,0.5216,1
101641,0.51227,0
101642,0.5115,0
101643,0.50801,0
101644,0.51227,0
101645,0.50009,1
101646,0.50633,1
101647,0.50001,1
101648,0.50074,1
101649,0.50074,1
101650,0.5102,1
101651,0.50801,0
101652,0.50071,0
101653,0.51227,0
101654,0.50074,1
101655,0.51227,0
101656,0.50607,1
101657,0.50662,1
101658,0.51082,0
101659,0.50065,1
101660,0.50633,1
101661,0.50252,0
101662,0.50074,1
101663,0.5046,0
101664,0.50396,0
101665,0.5115,0
101666,0.51231,0
101667,0.51227,0
101668,0.51231,0
101669,0.5115,0
101670,0.5046,0
101671,0.51082,0
101672,0.5102,1
101673,0.50074,1
101674,0.50074,1
101675,0.50009,1
101676,0.50074,1
101677,0.5115,0
101678,0.50605,0
101679,0.50633,1
101680,0.5012,0
101681,0.5046,0
101682,0.50252,0
101683,0.5115,0
101684,0.50252,0
101685,0.50605,0
101686,0.5046,0
101687,0.50662,1
101688,0.51227,0
101689,0.5115,0
101690,0.50633,1
101691,0.50074,1
101692,0.51227,0
101693,0.50074,1
101694,0.50199,0
101695,0.50605,0
101696,0.50001,1
101697,0.5115,0
101698,0.51082,0
101699,0.5115,0
101700,0.50074,1
101701,0.51227,0
101702,0.5115,0
101703,0.5115,0
101704,0.51231,0
101705,0.50633,1
101706,0.50074,1
101707,0.51082,0
101708,0.50605,0
101709,0.51231,0
101710,0.50729,0
101711,0.5115,0
101712,0.50001,1
101713,0.50605,0
101714,0.51103,1
101715,0.51082,0
101716,0.5115,0
101717,0.5146,1
101718,0.51522,1
101719,0.50001,1
101720,0.5115,0
101721,0.50605,0
101722,0.5115,0
101723,0.50081,0
101724,0.5115,0
101725,0.50074,1
101726,0.50605,0
101727,0.50074,1
101728,0.5115,0
101729,0.50801,0
101730,0.5115,0
101731,0.50074,1
101732,0.5115,0
101733,0.5115,0
101734,0.50396,0
101735,0.51231,0
101736,0.5115,0
101737,0.51227,0
101738,0.5146,1
101739,0.50001,1
101740,0.50001,1
101741,0.50605,0
101742,0.5115,0
101743,0.50605,0
101744,0.51522,1
101745,0.50001,1
101746,0.50605,0
101747,0.50199,0
101748,0.50199,0
101749,0.50435,1
101750,0.50435,1
101751,0.50633,1
101752,0.5115,0
101753,0.51082,0
101754,0.5115,0
101755,0.51082,0
101756,0.5046,0
101757,0.5102,1
101758,0.5115,0
101759,0.5115,0
101760,0.5046,0
101761,0.50065,1
101762,0.51082,0
101763,0.50605,0
101764,0.5046,0
101765,0.50009,1
101766,0.5115,0
101767,0.50009,1
101768,0.51082,0
101769,0.51227,0
101770,0.5046,0
101771,0.5115,0
101772,0.50074,1
101773,0.5046,0
101774,0.50801,0
101775,0.50605,0
101776,0.5115,0
101777,0.50199,0
101778,0.50001,1
101779,0.5115,0
101780,0.51178,1
101781,0.5115,0
101782,0.5046,0
101783,0.50633,1
101784,0.50001,1
101785,0.51082,0
101786,0.51231,0
101787,0.51082,0
101788,0.51227,0
101789,0.51231,0
101790,0.50801,0
101791,0.50074,1
101792,0.50662,1
101793,0.50199,0
101794,0.50001,1
101795,0.51231,0
101796,0.50605,0
101797,0.50662,1
101798,0.50605,0
101799,0.50605,0
101800,0.50801,0
101801,0.50633,1
101802,0.50001,1
101803,0.50633,1
101804,0.50435,1
101805,0.50729,0
101806,0.50605,0
101807,0.5115,0
101808,0.51522,1
101809,0.50001,1
101810,0.5115,0
101811,0.5115,0
101812,0.5046,0
101813,0.51522,1
101814,0.51178,1
101815,0.50001,1
101816,0.51082,0
101817,0.50662,1
101818,0.51082,0
101819,0.51082,0
101820,0.50605,0
101821,0.51231,0
101822,0.50605,0
101823,0.50504,1
101824,0.50605,0
101825,0.50605,0
101826,0.51231,0
101827,0.50801,0
101828,0.50633,1
101829,0.5115,0
101830,0.50605,0
101831,0.5115,0
101832,0.51231,0
101833,0.50633,1
101834,0.50435,1
101835,0.5115,0
101836,0.51082,0
101837,0.50396,0
101838,0.50396,0
101839,0.5115,0
101840,0.5115,0
101841,0.50605,0
101842,0.5115,0
101843,0.50252,0
101844,0.50199,0
101845,0.50074,1
101846,0.5046,0
101847,0.50001,1
101848,0.5115,0
101849,0.50605,0
101850,0.50605,0
101851,0.50526,0
101852,0.50605,0
101853,0.51227,0
101854,0.50801,0
101855,0.50001,1
101856,0.5046,0
101857,0.50633,1
101858,0.50605,0
101859,0.5115,0
101860,0.5115,0
101861,0.50633,1
101862,0.50001,1
101863,0.5102,1
101864,0.50396,0
101865,0.50633,1
101866,0.50009,1
101867,0.50001,1
101868,0.50001,1
101869,0.51522,1
101870,0.5046,0
101871,0.50001,1
101872,0.50209,1
101873,0.51231,0
101874,0.50729,0
101875,0.50605,0
101876,0.5115,0
101877,0.5115,0
101878,0.50605,0
101879,0.5115,0
101880,0.50605,0
101881,0.50605,0
101882,0.50065,1
101883,0.50633,1
101884,0.5115,0
101885,0.50396,0
101886,0.50009,1
101887,0.50633,1
101888,0.50074,1
101889,0.50435,1
101890,0.5046,0
101891,0.50788,1
101892,0.50605,0
101893,0.5115,0
101894,0.5115,0
101895,0.50001,1
101896,0.51082,0
101897,0.50071,0
101898,0.50662,1
101899,0.50633,1
101900,0.50605,0
101901,0.5115,0
101902,0.51227,0
101903,0.50788,1
101904,0.50435,1
101905,0.50801,0
101906,0.5115,0
101907,0.50605,0
101908,0.5115,0
101909,0.51227,0
101910,0.50633,1
101911,0.50074,1
101912,0.5115,0
101913,0.50001,1
101914,0.50199,0
101915,0.5115,0
101916,0.50009,1
101917,0.50009,1
101918,0.51082,0
101919,0.51103,1
101920,0.51397,1
101921,0.51082,0
101922,0.5115,0
101923,0.50633,1
101924,0.50065,1
101925,0.5115,0
101926,0.5046,0
101927,0.50662,1
101928,0.50396,0
101929,0.51227,0
101930,0.51227,0
101931,0.50605,0
101932,0.5115,0
101933,0.5115,0
101934,0.50405,0
101935,0.51082,0
101936,0.5115,0
101937,0.50001,1
101938,0.50209,1
101939,0.50009,1
101940,0.5115,0
101941,0.51231,0
101942,0.50526,0
101943,0.50252,0
101944,0.50001,1
101945,0.50662,1
101946,0.50633,1
101947,0.5115,0
101948,0.50009,1
101949,0.50018,0
101950,0.50633,1
101951,0.50605,0
101952,0.51231,0
101953,0.50605,0
101954,0.50001,1
101955,0.50074,1
101956,0.50001,1
101957,0.50074,1
101958,0.5046,0
101959,0.5046,0
101960,0.5115,0
101961,0.5046,0
101962,0.50001,1
101963,0.5115,0
101964,0.50755,0
101965,0.50435,1
101966,0.5146,1
101967,0.50605,0
101968,0.50001,1
101969,0.50001,1
101970,0.5115,0
101971,0.50209,1
101972,0.50199,0
101973,0.50605,0
101974,0.5115,0
101975,0.51397,1
101976,0.50526,0
101977,0.50199,0
101978,0.50607,1
101979,0.51082,0
101980,0.50074,1
101981,0.50009,1
101982,0.50729,0
101983,0.50801,0
101984,0.50435,1
101985,0.50662,1
101986,0.50074,1
101987,0.5115,0
101988,0.5046,0
101989,0.50018,0
101990,0.51522,1
101991,0.50199,0
101992,0.51522,1
101993,0.51103,1
101994,0.5115,0
101995,0.51397,1
101996,0.5115,0
101997,0.50662,1
101998,0.51231,0
101999,0.50435,1
102000,0.5115,0
102001,0.5115,0
102002,0.50633,1
102003,0.5115,0
102004,0.5046,0
102005,0.50605,0
102006,0.5115,0
102007,0.50662,1
102008,0.51082,0
102009,0.50605,0
102010,0.52191,1
102011,0.50729,0
102012,0.5115,0
102013,0.51082,0
102014,0.50252,0
102015,0.5115,0
102016,0.5046,0
102017,0.50662,1
102018,0.50065,1
102019,0.51227,0
102020,0.51227,0
102021,0.50605,0
102022,0.5046,0
102023,0.50252,0
102024,0.50018,0
102025,0.50074,1
102026,0.5115,0
102027,0.50526,0
102028,0.50009,1
102029,0.50633,1
102030,0.51103,1
102031,0.50633,1
102032,0.50605,0
102033,0.50001,1
102034,0.50435,1
102035,0.50605,0
102036,0.50662,1
102037,0.5115,0
102038,0.5115,0
102039,0.50074,1
102040,0.51522,1
102041,0.50605,0
102042,0.5115,0
102043,0.51231,0
102044,0.5115,0
102045,0.5115,0
102046,0.5046,0
102047,0.50633,1
102048,0.50435,1
102049,0.51231,0
102050,0.5115,0
102051,0.5046,0
102052,0.50605,0
102053,0.50633,1
102054,0.50001,1
102055,0.50801,0
102056,0.50435,1
102057,0.50396,0
102058,0.50199,0
102059,0.50633,1
102060,0.51103,1
102061,0.51397,1
102062,0.5046,0
102063,0.50001,1
102064,0.50074,1
102065,0.5115,0
102066,0.50755,0
102067,0.5102,1
102068,0.50001,1
102069,0.51227,0
102070,0.51522,1
102071,0.50435,1
102072,0.50199,0
102073,0.50801,0
102074,0.51231,0
102075,0.51227,0
102076,0.50633,1
102077,0.5115,0
102078,0.51231,0
102079,0.5115,0
102080,0.50662,1
102081,0.51082,0
102082,0.50074,1
102083,0.51082,0
102084,0.51178,1
102085,0.51227,0
102086,0.50396,0
102087,0.50435,1
102088,0.51082,0
102089,0.50605,0
102090,0.5032,0
102091,0.5115,0
102092,0.51227,0
102093,0.51082,0
102094,0.51082,0
102095,0.50605,0
102096,0.51082,0
102097,0.50435,1
102098,0.5115,0
102099,0.50009,1
102100,0.51082,0
102101,0.50199,0
102102,0.50001,1
102103,0.50605,0
102104,0.50001,1
102105,0.50001,1
102106,0.50065,1
102107,0.50199,0
102108,0.50605,0
102109,0.50018,0
102110,0.50009,1
102111,0.51103,1
102112,0.50662,1
102113,0.50018,0
102114,0.50605,0
102115,0.5115,0
102116,0.5115,0
102117,0.5046,0
102118,0.50001,1
102119,0.5115,0
102120,0.5115,0
102121,0.5115,0
102122,0.5032,0
102123,0.50605,0
102124,0.50001,1
102125,0.50755,0
102126,0.5115,0
102127,0.5046,0
102128,0.50018,0
102129,0.5115,0
102130,0.50074,1
102131,0.5053,0
102132,0.50633,1
102133,0.50605,0
102134,0.50526,0
102135,0.50396,0
102136,0.51082,0
102137,0.5115,0
102138,0.51227,0
102139,0.50605,0
102140,0.51082,0
102141,0.50074,1
102142,0.5115,0
102143,0.51227,0
102144,0.50605,0
102145,0.50607,1
102146,0.50633,1
102147,0.5115,0
102148,0.50605,0
102149,0.51227,0
102150,0.50001,1
102151,0.5053,0
102152,0.51227,0
102153,0.51082,0
102154,0.51227,0
102155,0.51082,0
102156,0.50435,1
102157,0.51227,0
102158,0.50627,0
102159,0.50009,1
102160,0.50729,0
102161,0.50662,1
102162,0.5115,0
102163,0.50065,1
102164,0.51522,1
102165,0.50605,0
102166,0.5115,0
102167,0.50605,0
102168,0.51227,0
102169,0.50605,0
102170,0.51231,0
102171,0.5046,0
102172,0.5115,0
102173,0.50065,1
102174,0.5046,0
102175,0.50605,0
102176,0.50065,1
102177,0.51522,1
102178,0.5115,0
102179,0.50605,0
102180,0.5115,0
102181,0.51231,0
102182,0.50001,1
102183,0.50001,1
102184,0.50605,0
102185,0.5115,0
102186,0.5115,0
102187,0.50605,0
102188,0.5115,0
102189,0.50405,0
102190,0.50071,0
102191,0.50605,0
102192,0.50074,1
102193,0.51227,0
102194,0.5046,0
102195,0.51231,0
102196,0.50633,1
102197,0.50065,1
102198,0.5115,0
102199,0.5115,0
102200,0.50009,1
102201,0.51231,0
102202,0.50001,1
102203,0.51227,0
102204,0.50074,1
102205,0.50001,1
102206,0.5115,0
102207,0.50081,0
102208,0.50633,1
102209,0.50435,1
102210,0.5046,0
102211,0.50526,0
102212,0.51227,0
102213,0.51082,0
102214,0.5046,0
102215,0.50209,1
102216,0.50729,0
102217,0.51227,0
102218,0.5115,0
102219,0.50633,1
102220,0.5115,0
102221,0.50001,1
102222,0.51082,0
102223,0.50199,0
102224,0.50633,1
102225,0.5146,1
102226,0.5115,0
102227,0.50605,0
102228,0.50009,1
102229,0.50605,0
102230,0.51082,0
102231,0.5115,0
102232,0.50065,1
102233,0.5115,0
102234,0.50252,0
102235,0.50001,1
102236,0.5115,0
102237,0.50001,1
102238,0.5115,0
102239,0.50405,0
102240,0.50074,1
102241,0.50788,1
102242,0.5115,0
102243,0.5146,1
102244,0.50755,0
102245,0.50018,0
102246,0.50435,1
102247,0.51522,1
102248,0.50801,0
102249,0.50801,0
102250,0.5115,0
102251,0.50001,1
102252,0.5115,0
102253,0.50435,1
102254,0.50435,1
102255,0.50009,1
102256,0.51082,0
102257,0.50755,0
102258,0.5115,0
102259,0.50199,0
102260,0.50001,1
102261,0.5115,0
102262,0.5053,0
102263,0.50252,0
102264,0.51231,0
102265,0.5115,0
102266,0.50001,1
102267,0.50605,0
102268,0.5115,0
102269,0.50009,1
102270,0.51082,0
102271,0.5115,0
102272,0.5148,1
102273,0.51082,0
102274,0.50633,1
102275,0.51082,0
102276,0.50405,0
102277,0.51082,0
102278,0.50018,0
102279,0.50001,1
102280,0.50729,0
102281,0.50065,1
102282,0.51082,0
102283,0.51082,0
102284,0.50199,0
102285,0.51227,0
102286,0.50605,0
102287,0.50605,0
102288,0.50001,1
102289,0.5115,0
102290,0.50009,1
102291,0.52727,0
102292,0.50605,0
102293,0.51227,0
102294,0.50729,0
102295,0.51082,0
102296,0.50605,0
102297,0.50526,0
102298,0.5115,0
102299,0.50605,0
102300,0.50605,0
102301,0.50633,1
102302,0.50633,1
102303,0.50801,0
102304,0.50396,0
102305,0.50396,0
102306,0.51227,0
102307,0.50562,1
102308,0.50633,1
102309,0.51231,0
102310,0.50435,1
102311,0.5046,0
102312,0.50328,1
102313,0.51227,0
102314,0.50396,0
102315,0.50074,1
102316,0.50801,0
102317,0.50801,0
102318,0.50001,1
102319,0.50396,0
102320,0.50009,1
102321,0.5115,0
102322,0.51231,0
102323,0.5115,0
102324,0.50065,1
102325,0.50607,1
102326,0.5046,0
102327,0.50018,0
102328,0.50729,0
102329,0.50605,0
102330,0.50009,1
102331,0.51397,1
102332,0.5146,1
102333,0.5115,0
102334,0.50018,0
102335,0.50252,0
102336,0.5115,0
102337,0.5115,0
102338,0.5115,0
102339,0.5115,0
102340,0.5012,0
102341,0.50396,0
102342,0.5115,0
102343,0.50605,0
102344,0.50605,0
102345,0.50009,1
102346,0.50562,1
102347,0.51231,0
102348,0.50605,0
102349,0.51082,0
102350,0.51227,0
102351,0.50526,0
102352,0.50252,0
102353,0.51522,1
102354,0.5115,0
102355,0.50633,1
102356,0.50209,1
102357,0.51227,0
102358,0.50383,0
102359,0.50199,0
102360,0.5115,0
102361,0.50252,0
102362,0.50605,0
102363,0.50001,1
102364,0.51231,0
102365,0.50074,1
102366,0.5115,0
102367,0.50633,1
102368,0.51082,0
102369,0.50605,0
102370,0.5115,0
102371,0.50396,0
102372,0.50633,1
102373,0.5046,0
102374,0.50199,0
102375,0.5115,0
102376,0.50001,1
102377,0.5115,0
102378,0.5115,0
102379,0.50627,0
102380,0.50605,0
102381,0.51231,0
102382,0.50065,1
102383,0.5115,0
102384,0.50001,1
102385,0.5046,0
102386,0.5115,0
102387,0.50801,0
102388,0.51231,0
102389,0.5115,0
102390,0.50405,0
102391,0.51227,0
102392,0.51227,0
102393,0.50435,1
102394,0.50605,0
102395,0.50605,0
102396,0.51082,0
102397,0.51227,0
102398,0.5115,0
102399,0.51082,0
102400,0.50605,0
102401,0.5115,0
102402,0.50605,0
102403,0.51227,0
102404,0.50755,0
102405,0.51082,0
102406,0.5115,0
102407,0.51231,0
102408,0.51082,0
102409,0.51227,0
102410,0.5012,0
102411,0.50009,1
102412,0.50001,1
102413,0.50605,0
102414,0.50605,0
102415,0.51082,0
102416,0.51082,0
102417,0.5115,0
102418,0.50396,0
102419,0.50009,1
102420,0.50801,0
102421,0.5046,0
102422,0.50074,1
102423,0.50605,0
102424,0.51227,0
102425,0.51227,0
102426,0.5012,0
102427,0.5115,0
102428,0.5115,0
102429,0.5115,0
102430,0.50605,0
102431,0.5115,0
102432,0.5148,1
102433,0.51227,0
102434,0.5115,0
102435,0.5115,0
102436,0.50435,1
102437,0.50209,1
102438,0.50801,0
102439,0.5046,0
102440,0.5115,0
102441,0.50405,0
102442,0.50662,1
102443,0.5115,0
102444,0.5115,0
102445,0.5148,1
102446,0.50001,1
102447,0.50633,1
102448,0.5115,0
102449,0.5115,0
102450,0.5115,0
102451,0.50074,1
102452,0.50001,1
102453,0.50633,1
102454,0.50633,1
102455,0.50435,1
102456,0.51231,0
102457,0.5115,0
102458,0.5146,1
102459,0.50209,1
102460,0.50801,0
102461,0.50662,1
102462,0.50633,1
102463,0.50001,1
102464,0.50009,1
102465,0.50209,1
102466,0.51082,0
102467,0.5115,0
102468,0.50001,1
102469,0.5115,0
102470,0.5115,0
102471,0.51227,0
102472,0.51397,1
102473,0.50405,0
102474,0.50633,1
102475,0.50526,0
102476,0.50633,1
102477,0.50633,1
102478,0.51103,1
102479,0.50435,1
102480,0.50605,0
102481,0.50074,1
102482,0.51082,0
102483,0.51522,1
102484,0.50009,1
102485,0.50252,0
102486,0.50074,1
102487,0.50199,0
102488,0.50755,0
102489,0.50435,1
102490,0.51231,0
102491,0.50009,1
102492,0.50001,1
102493,0.5115,0
102494,0.50526,0
102495,0.50074,1
102496,0.50633,1
102497,0.50074,1
102498,0.50435,1
102499,0.50633,1
102500,0.50396,0
102501,0.50633,1
102502,0.50074,1
102503,0.5115,0
102504,0.50252,0
102505,0.50018,0
102506,0.51082,0
102507,0.50396,0
102508,0.50633,1
102509,0.5115,0
102510,0.51082,0
102511,0.50633,1
102512,0.50526,0
102513,0.50435,1
102514,0.51522,1
102515,0.50605,0
102516,0.50605,0
102517,0.51082,0
102518,0.50001,1
102519,0.5115,0
102520,0.50605,0
102521,0.50001,1
102522,0.50435,1
102523,0.50001,1
102524,0.51082,0
102525,0.50009,1
102526,0.50199,0
102527,0.50074,1
102528,0.50001,1
102529,0.5046,0
102530,0.51397,1
102531,0.50383,0
102532,0.50383,0
102533,0.5115,0
102534,0.51227,0
102535,0.50633,1
102536,0.51227,0
102537,0.50605,0
102538,0.50605,0
102539,0.50633,1
102540,0.50009,1
102541,0.50009,1
102542,0.50065,1
102543,0.50633,1
102544,0.50633,1
102545,0.50001,1
102546,0.50001,1
102547,0.50252,0
102548,0.50001,1
102549,0.50662,1
102550,0.50627,0
102551,0.5115,0
102552,0.50801,0
102553,0.50627,0
102554,0.51082,0
102555,0.51082,0
102556,0.50435,1
102557,0.50662,1
102558,0.50605,0
102559,0.5046,0
102560,0.50074,1
102561,0.51227,0
102562,0.50605,0
102563,0.50001,1
102564,0.51227,0
102565,0.51082,0
102566,0.50396,0
102567,0.5115,0
102568,0.50001,1
102569,0.50001,1
102570,0.5115,0
102571,0.50801,0
102572,0.5115,0
102573,0.50605,0
102574,0.50396,0
102575,0.50729,0
102576,0.50435,1
102577,0.50074,1
102578,0.5102,1
102579,0.50605,0
102580,0.5115,0
102581,0.50001,1
102582,0.5115,0
102583,0.50009,1
102584,0.50605,0
102585,0.5046,0
102586,0.50605,0
102587,0.50605,0
102588,0.50001,1
102589,0.51231,0
102590,0.50199,0
102591,0.51522,1
102592,0.50001,1
102593,0.50435,1
102594,0.50788,1
102595,0.50199,0
102596,0.50755,0
102597,0.51082,0
102598,0.50801,0
102599,0.50009,1
102600,0.5115,0
102601,0.50009,1
102602,0.50199,0
102603,0.50396,0
102604,0.5115,0
102605,0.50209,1
102606,0.5053,0
102607,0.50001,1
102608,0.51082,0
102609,0.50065,1
102610,0.51082,0
102611,0.50605,0
102612,0.51227,0
102613,0.5115,0
102614,0.51082,0
102615,0.50633,1
102616,0.50605,0
102617,0.5115,0
102618,0.50605,0
102619,0.5115,0
102620,0.50396,0
102621,0.50001,1
102622,0.5115,0
102623,0.51227,0
102624,0.51227,0
102625,0.50605,0
102626,0.50435,1
102627,0.50074,1
102628,0.50605,0
102629,0.50605,0
102630,0.5046,0
102631,0.50605,0
102632,0.50065,1
102633,0.50801,0
102634,0.50396,0
102635,0.51082,0
102636,0.5053,0
102637,0.50605,0
102638,0.5115,0
102639,0.5115,0
102640,0.50435,1
102641,0.50435,1
102642,0.50074,1
102643,0.51082,0
102644,0.50071,0
102645,0.51227,0
102646,0.50801,0
102647,0.5115,0
102648,0.50001,1
102649,0.50199,0
102650,0.50605,0
102651,0.50001,1
102652,0.51082,0
102653,0.50435,1
102654,0.50199,0
102655,0.51231,0
102656,0.5115,0
102657,0.50729,0
102658,0.50605,0
102659,0.51082,0
102660,0.5115,0
102661,0.5146,1
102662,0.5115,0
102663,0.5115,0
102664,0.50001,1
102665,0.5115,0
102666,0.51082,0
102667,0.5115,0
102668,0.51231,0
102669,0.50396,0
102670,0.50633,1
102671,0.50801,0
102672,0.5115,0
102673,0.50199,0
102674,0.50001,1
102675,0.50001,1
102676,0.5115,0
102677,0.50001,1
102678,0.5115,0
102679,0.5115,0
102680,0.5115,0
102681,0.51082,0
102682,0.51082,0
102683,0.5115,0
102684,0.51227,0
102685,0.50605,0
102686,0.50074,1
102687,0.51082,0
102688,0.50065,1
102689,0.5046,0
102690,0.50605,0
102691,0.5146,1
102692,0.50074,1
102693,0.50065,1
102694,0.50681,1
102695,0.5146,1
102696,0.50405,0
102697,0.50199,0
102698,0.50605,0
102699,0.50633,1
102700,0.50001,1
102701,0.50662,1
102702,0.50009,1
102703,0.51231,0
102704,0.50209,1
102705,0.50074,1
102706,0.50009,1
102707,0.50633,1
102708,0.50633,1
102709,0.5115,0
102710,0.5115,0
102711,0.50562,1
102712,0.50009,1
102713,0.51082,0
102714,0.50605,0
102715,0.50605,0
102716,0.50605,0
102717,0.5115,0
102718,0.5046,0
102719,0.50009,1
102720,0.51082,0
102721,0.50633,1
102722,0.50605,0
102723,0.50605,0
102724,0.5115,0
102725,0.50605,0
102726,0.5115,0
102727,0.5102,1
102728,0.50662,1
102729,0.50633,1
102730,0.51082,0
102731,0.50605,0
102732,0.51082,0
102733,0.50001,1
102734,0.50396,0
102735,0.50065,1
102736,0.5115,0
102737,0.5115,0
102738,0.51082,0
102739,0.5115,0
102740,0.50605,0
102741,0.50662,1
102742,0.50633,1
102743,0.5115,0
102744,0.50633,1
102745,0.50729,0
102746,0.50435,1
102747,0.50627,0
102748,0.5115,0
102749,0.5046,0
102750,0.50633,1
102751,0.51103,1
102752,0.50018,0
102753,0.50526,0
102754,0.50199,0
102755,0.51082,0
102756,0.50755,0
102757,0.50001,1
102758,0.50627,0
102759,0.51082,0
102760,0.5115,0
102761,0.50074,1
102762,0.5046,0
102763,0.5115,0
102764,0.50009,1
102765,0.5115,0
102766,0.50605,0
102767,0.5115,0
102768,0.50633,1
102769,0.50662,1
102770,0.5115,0
102771,0.50605,0
102772,0.50801,0
102773,0.50199,0
102774,0.5115,0
102775,0.50252,0
102776,0.5046,0
102777,0.5102,1
102778,0.50605,0
102779,0.50001,1
102780,0.5115,0
102781,0.50065,1
102782,0.50001,1
102783,0.50074,1
102784,0.5046,0
102785,0.5115,0
102786,0.50009,1
102787,0.50605,0
102788,0.5115,0
102789,0.50633,1
102790,0.50605,0
102791,0.51231,0
102792,0.50729,0
102793,0.50001,1
102794,0.5046,0
102795,0.5115,0
102796,0.5115,0
